ID	TARGET	TEXT	STANCE	PREDICT	IS_CORRECT
2728	深圳禁摩限电	除公共交通工具外所有机动车全部禁止，短距离都骑自行车电动车摩托车，速度限制在３０ｋｍ。长距离的坐公共交通工具，你再看看路上堵不堵，一群拍屁股做决定的。。。	AGAINST	AGAINST	True
2729	深圳禁摩限电	#深圳禁摩限电#人不能因为老是摔倒就不走路，出事故，增加人员，加强疏导就行。为什么要严禁的这么重！说好听了是一劳永逸，其实这不就是因为那样更加费时费力吗！中国式怠惰。	AGAINST	AGAINST	True
2731	深圳禁摩限电	发表了博文《李旭之：禁摩限电是个好政策》李旭之：禁摩限电是个好政策深圳广州不愧是改革的最前沿地区的核心城市，深圳更不愧为改革嫡生出来的城市，能最领悟到下一步该怎么走。这次深圳广州打头，又走对了一次，全|李旭之：禁...	FAVOR	AGAINST	False
2734	深圳禁摩限电	#深圳禁摩限电#我们这还不让骑电动三轮车呢 逮到一个发50块钱或者更多 |商丘·永城...	NONE	AGAINST	False
2737	深圳禁摩限电	禁止摩托车是最傻的政策，同样道路面积，一辆轿车差不多相当于四辆摩托车，摩托车出车祸的危害也没有汽车严重，搞不懂为啥要禁摩托。	AGAINST	AGAINST	True
2739	深圳禁摩限电	#深圳禁摩限电#应该封了卖电动摩托车的吧！公交车系统不完善！出租车又那么多问题！这些问题不解决，禁了有何用？	AGAINST	AGAINST	True
2740	深圳禁摩限电	#深圳禁摩限电# 人民日报发声了，不要剥夺老百姓使用电单车的权力，你怎么看！！	AGAINST	AGAINST	True
2752	深圳禁摩限电	深圳禁摩限电，就好比只许州官放火，不许百姓点灯。有钱人可以开车，没钱人就连电动车都不能骑。是要给电动车监管，不是一棒子打死,既是资源的浪费，更是对民生的侵害。君子为政，当古道热肠！	AGAINST	AGAINST	True
2754	深圳禁摩限电	下午横岗蜀黍在湛宝路及龙岗大道禁摩限电整治。再次提醒[话筒]:深圳禁摩限电，大伙别任性哈！	FAVOR	FAVOR	True
2758	深圳禁摩限电	#深圳禁摩限电#并不是每个人都有钱可以买得起汽车那你这样一棍子打死让底层的人怎么办？退一万步讲就算你深圳人人都开得起汽车，到时候条条大路都是堵，怎么办？政府就是这样办事，这就是所谓为人民服务？	AGAINST	AGAINST	True
2762	深圳禁摩限电	从3月21日起，一场被媒体称为史上最严厉“禁摩限电”整治行动在深圳展开，据深圳市交警局通报，http://t.cn/Rqxy11X	NONE	FAVOR	False
2763	深圳禁摩限电	深圳禁摩限电运动成果显著,不知大家怎么看？挣扎在底层没有汽车的朋友们,我佛慈悲让我们一起去南极吧！那里可以任由翱翔。	AGAINST	AGAINST	True
2767	深圳禁摩限电	强烈禁摩的人基本上都是有钱开车的，请告诉我没钱开车的我如何出远门？不是我想去的地方都有公交的[微笑]！你们可以借车给我开开不？ 另外，电瓶车好像更环保诶	AGAINST	AGAINST	True
2774	深圳禁摩限电	【中国摩企，拿点魄力出来！】   近日，广深两个城市加强“禁摩限电”的深一步行动，让摩托车这个已经脱离中国中高层人士视野的交通工具再次走入关注的热点。根据不完全统计，中国2015年摩托车产量仍然接近 http://t.cn/Rq5zwId	AGAINST	AGAINST	True
2777	深圳禁摩限电	2016-04-07锵锵三人行 深圳“禁摩限电”引发社会舆论关注 （分享自 @凤凰视频） |2016-04-07...	NONE	AGAINST	False
2778	深圳禁摩限电	据《新京报》报道，深圳龙华新区龙华办事处下发的《关于调整交通综合整治奖励项目及标准的通知》规定，凡在“禁摩限电”的专项整治中，查获收缴加装铁甲的非法营运三轮车每查处一辆奖励600元，普通三轮摩托车、三轮电动车每辆奖励100元，拘留一人奖励500元，刑拘一人奖励2000元。	AGAINST	FAVOR	False
2780	深圳禁摩限电	我估计是市委书记被电动车撞了一下腰，所以发了疯似地刮风整顿！权力真是任性啊！【禁摩限电：懒政与腐败的变奏？】陶舜：深圳执法当局不顾反对依然坚持“禁摩限电”，反映了两个问题，一是懒政，二是懒政开启腐败空间，。 （分享自 @FT中文网） http://t.cn/RqI8ufv	AGAINST	AGAINST	True
2781	深圳禁摩限电	由于深圳龙岗区禁摩、禁电动车，便出现了大量的自行车载客现象，价钱5～10元不等，2014年的一线城市竟然有大量人力车，当时我就震惊了！这座经济特区城市一方面要保持它国际化大都市的形象，一方面又不得不依赖大量的廉价劳动力去推动经济发展。政府一刀切的懒政背后是否有考虑过“哀民生之多艰！	AGAINST	AGAINST	True
2788	深圳禁摩限电	土匪行径分享视频：#老谈说事# 禁摩限电需要这种火爆吗？拿不出国家标准，上路没有标准，为何厂商还在大肆生产？谁之过？ |秒拍视频	AGAINST	AGAINST	True
2793	深圳禁摩限电	YOU jump, my jump！	NONE	AGAINST	False
2794	深圳禁摩限电	#深圳禁摩限电# 目前，@深圳龙岗交警 蜀黍们在辖区內开展禁摩限电行动。现阶段重点查处地铁口、公交站点、商业繁华区域等路段摩托车、电动车聚集兜客拉客实施非法营运的违法行为！@深圳交警 @深圳侨报	FAVOR	FAVOR	True
2798	深圳禁摩限电	#禁摩限电#@深圳交警 你们干的漂亮，成功的让深圳站在了舆论的风口浪尖。成为了全国行业里的标杆，各地纷纷效仿 ，有地区抓一人奖励五百。深圳不止#禁摩限电#还限外地车、限行、限号，一个车牌拍出172万的天价，就是想问下啥时候限外地人，深圳户口啥时候拍卖http://t.cn/RqfbxSt	AGAINST	AGAINST	True
2806	深圳禁摩限电	城市的禁摩只能彰显这个城市政府的无能，以及这个国家的悲哀！#深圳禁摩限电##广州禁止电动车#	AGAINST	AGAINST	True
2807	深圳禁摩限电	#深圳禁摩限电# 为什么要禁？因为很多摩、电都乱窜乱窜乱窜！不能好好爱惜下自己和别人的生命吗？禁止没错！如果没有摩、电大量乱窜行为，我对摩、电没意见	FAVOR	AGAINST	False
2812	深圳禁摩限电	#深圳禁摩限电# 宝安大道开展禁摩限电整治行动。@深圳交警 @平安宝安 @宝安日报	FAVOR	FAVOR	True
2813	深圳禁摩限电	最好的办法是：学希特勒，把我们这些穷鬼都赶到集中营的焚尸炉里去，这样剩下的都是高贵的人，也就不用限这限那的了，他们的日子也就好过了！【禁摩限电没说出的半句话：把穷人从城市清理出去】 http://t.cn/Rq52giD（分享自 @一点资讯）	AGAINST	AGAINST	True
2815	深圳禁摩限电	以前是不太明白为毛要禁摩的，但后来发现有些电瓶车开得贼快，而且老是鸣喇叭，窜来窜去，尤其是深夜在小区里开会很吵。另外车位本就不够，电瓶车不像单车可以放家里，只能到处乱塞，搞得公共区域环境很差，快点把电瓶车也给禁了吧！	FAVOR	AGAINST	False
2823	深圳禁摩限电	发表了博文《是时候给电动车制定国家标准了》是时候给电动车制定国家标准了《中国青年报》4月13日刊载了署名朱达志的文章（原文）深圳“史上最严厉的‘禁摩限电’整治行动”日前在全国引起悍然大波，国家邮政局官|是时候&nbs...	NONE	AGAINST	False
2829	深圳禁摩限电	所有的开心 难过 烦躁 郁闷 有你就够了 再烦生活还是得继续	NONE	AGAINST	False
2831	深圳禁摩限电	强烈支持禁摩限电！网上那些造谣煽动民众情绪的人—没在深圳路上走过没被摩的伞刮过没被摩的刮擦过没被乱穿行的摩的撞过没被路上横七竖八堵在地铁口的摩的拉客没被摩不守交通规则惊吓过的人，你们没有资格指手画脚。就因为是现代化城市，才不能放任这些违章违停不受交通规则的行为肆意妄为。支持交警！ 	FAVOR	FAVOR	True
2833	深圳禁摩限电	#深圳禁摩限电#这不就是典型的只许州官放火，不需百姓电灯吗？有权就能黑说成白，无权你就默默挨鞭！那为啥不限槽罐车呢？为啥不限工程项目？ 人家暴力执法，那是因为你们暴力抗法啊！人家闯红灯，那是因为紧急任务啊！人家……，那是因为……!对，什么都是我们的错！	AGAINST	AGAINST	True
2837	深圳禁摩限电	@深圳交警 警察叔叔求求你们了，管理一下电动摩托车吧！刚在海城路过红绿灯，被一个载客电摩撞了。他说刹车坏了！又冲红灯又撞人！还没刹车！求求你们了，不要让他们上路吧！	FAVOR	FAVOR	True
2838	深圳禁摩限电	深圳禁摩限电表示支持，作为骑自行车的老年人，时刻在担心不知啥时间就被后面或侧面横冲直撞的电动车要了老命。电动车悄无声息，车速极快，危险性极强。深圳的交通事故死亡率，仅电动车司机就占到26%，真不得了！禁摩限电得少死多少人那！期盼着太原市早日实行	FAVOR	AGAINST	False
2839	深圳禁摩限电	#深圳禁摩限电# 自行车、汽车也同样会引发交通事故——为何单怪他们？（我早就发现：交通的混乱，反映了“交管局”内部的混乱！）必须先严整公安交管局内部！——抓问题的根本！@深圳交警@中国政府网@人民日报	AGAINST	AGAINST	True
2842	深圳禁摩限电	说出自己的观点就好。无需跟他人辩论：你跟他们讲法，他们跟你讲理；你跟他们讲理，他们跟你讲法。 	NONE	AGAINST	False
2843	深圳禁摩限电	#深圳禁摩限电#上午，@深圳龙岗交警 组织警力在南岭村和布吉长龙路段开展禁摩限电整治，目前，查扣摩托车21辆，电动三轮车1辆，抓获非法聚集兜客揽客5人，其中三人无证驾驶摩托车，现均已移交派出所办理行政拘留。@深圳交警 @深圳侨报	FAVOR	FAVOR	True
2846	深圳禁摩限电	看看包2怎样治国的禁摩限电，网言入罪，大谈人民安全感幸福感，民众却生活在生死边缘，城管暴力执法打人伤人，警察乱开枪。包2大谈正义感社会却没有正义感，包2反腐是越反越多层出不穷，出台死法律安抚民心。	AGAINST	AGAINST	True
2851	深圳禁摩限电	3月10日，深圳蛇口港交警在辖区开展行动，对摩托车和电动自行车交通违法进行严查！无证驾驶机动车？拘留！ 	NONE	FAVOR	False
2853	深圳禁摩限电	积极响应大家提议“第二多”的话题今晚谈深圳严厉“禁摩限电”～	NONE	AGAINST	False
2855	深圳禁摩限电	锵锵三人行20160407 @马家辉在香港 @许子东 窦文涛  : 深圳“禁摩限电”引发社会舆论关注 |2016-04-07...	NONE	AGAINST	False
2859	深圳禁摩限电	上个月，深圳启动史上最严的“禁摩限电”整治行动，行动开展以来，共查扣电动车17975辆、拘留874人。不过也引发了一些舆论波澜。你对“禁摩限电”有什么好建议？可以平衡道路安全与供需市场的需要？欢迎通过《第一现场》微博、微信公众号、壹深圳客户端发表意见。 	NONE	NONE	True
2861	深圳禁摩限电	#深圳禁摩限电#病得不轻药不能停，神经系统坏死了，一阵一阵的说变就变。	AGAINST	AGAINST	True
2871	深圳禁摩限电	【上千名深圳快递员准备离职！一位快递哥的内心独白 - 产业人网】深圳禁摩限电事件沸沸扬扬，快递哥无奈，有的选择了坚守，有的不堪重负选择了逃离。快递君今日得知，在深圳已有两家快递企业的上千名快递哥准备辞职 http://t.cn/RqxBPoD	AGAINST	NONE	False
2880	深圳禁摩限电	有理有节，备案制度应该有一两年了吧，我们公司当时集中办理过，并不是传闻的突查吧。 	FAVOR	AGAINST	False
2891	深圳禁摩限电	#深圳禁摩限电# 按照机动三轮车上牌就是了，就是需要C4本。	NONE	AGAINST	False
2892	深圳禁摩限电	【关于禁摩限电】这是明显的不负责任的措施，官方给出的原因是摩托车电动车造成的交通事故高，死亡人数占总数的4分之一（深圳），那请问：其它四分之三是汽车造成的吗，为何不把汽车禁了？造成交通事故的根本原因是不遵守交通规则而不是什么车，政府应该做的是规范电动车行业标准，	AGAINST	AGAINST	True
2895	深圳禁摩限电	布吉长龙这边能禁非法载客电摩和非法载具吗@深圳交警	FAVOR	FAVOR	True
